accelerator,Model,Features,Fold,mae,r2,train_time_sec,infer_time_sec,peak_cpu_percent,peak_memory_mb,peak_gpu_util_percent,peak_gpu_memory_mb
GPU_Tesla_T4,MLP,Enhanced,2,42.84737189002817,0.34931905947638253,0.761028615999976,0.001331866999862541,109.8,5086.0390625,0,958
GPU_Tesla_T4,LSTM,Enhanced,2,45.47847189634619,0.22747629718165574,15.368245076999983,0.08888966299991807,175.8,5091.671875,47,958
GPU_Tesla_T4,RF,Enhanced_2,2,39.21033794335688,0.44210569504099795,2.52182039000013,0.03767813100012063,600.6,5057.8359375,3,958
GPU_Tesla_T4,XGB,Enhanced_2,2,40.519876333434894,0.4207982630166953,0.5671179429998574,0.003164147999996203,15.7,5059.62109375,0,958
GPU_Tesla_T4,MLP,Enhanced_2,2,43.37682953907998,0.32831817732703694,0.7942806559999553,0.0015845170000829967,105.2,5060.8984375,0,958
GPU_Tesla_T4,LSTM,Enhanced_2,2,45.617212652676464,0.28113775774233085,15.095520211000121,0.08704567199993107,162.0,5115.765625,49,958
GPU_Tesla_T4,RF,Baseline,3,42.474726042621064,0.3138335978083523,1.6222224509999705,0.06286395999995875,390.5,5129.8203125,0,958
GPU_Tesla_T4,XGB,Baseline,3,43.465423776141535,0.298492872252071,0.2184488020000117,0.001837849000139613,8.0,5129.56640625,0,958
GPU_Tesla_T4,MLP,Baseline,3,55.7891659801433,0.011767944197934144,0.6005288619999192,0.0013122299999395182,101.0,5129.8671875,0,958
GPU_Tesla_T4,LSTM,Baseline,3,51.016179710255315,0.1085119983032039,14.907161534000124,0.09115561600015099,221.4,5183.89453125,48,958
GPU_Tesla_T4,RF,Enhanced,3,37.73865723734384,0.4798852294696784,2.62718622400007,0.05836259800003063,606.4,5189.9140625,3,958
GPU_Tesla_T4,XGB,Enhanced,3,38.808292990901144,0.4654789328238632,0.6438668710000002,0.01756349200013574,471.3,5191.80859375,0,958
